event_id,ticker,event_date,announcement_type,firm_size_log,firm_size_source,sector,sector_source,alpha,beta,CAR_short,CAR_long,sector_binary
0001493152-24-008481:ex99-1.htm,SLNH,2024-03-01,partnership,19.075356166022452,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),-0.004797482812369934,1.746036490396992,0.19839839507322377,-0.41348674517086415,Non-Technology
0001493152-26-011228:ex99-1.htm,LFMD,2026-03-18,R&D,18.946998541874482,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.007154073659766318,2.6011886744301043,0.007389540914231231,0.16804601585566364,Non-Technology
0001193125-25-133841:d92964dex991.htm,QMCO,2025-06-03,R&D,19.853249497817043,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.02931871166801603,0.9822687854981211,-0.1940052943096945,-1.1159972099489925,Technology
0001493152-25-028635:ex99-1.htm,AITX,2025-12-22,R&D,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.0027991380559107535,1.3223918353130104,0.0026891019752433923,-0.07720878077860673,Non-Technology
0001493152-26-013791:ex99-1.htm,ODYS,2026-03-31,R&D,18.07537373944617,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.003921426117790548,0.23572603978372622,0.0410333650920391,-0.5390709360261805,Technology
0001477932-26-003412:class_ex991.htm,KIDZ,2026-05-22,M&A,13.95871959575175,Direct gap-fill (yfinance),Consumer Defensive,Direct gap-fill (yfinance),-0.021167485296053133,4.343519659522784,-0.06896537807381041,-1.1266369901851094,Non-Technology
0001641172-25-005161:ex99-1.htm,TONX,2025-04-17,M&A,18.942216204133548,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.003870069383847137,1.72479309381673,0.059278551001003627,0.6427407816466149,Technology
0000950103-25-000267:dp223210_ex9901.htm,PAYX,2025-01-07,M&A,24.45035547533973,Index reference (Step 2),Industrials,GICS (S&P 500),0.0010663508462433057,0.5299009337684651,0.012501095018306745,0.03398753655435615,Non-Technology
0001493152-25-008518:ex99-1.htm,BFRG,2025-02-27,partnership,16.146743067139944,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.0008423200881367931,2.8274550998323704,-0.20561336315193507,-0.17609105945513465,Non-Technology
0000796343-24-000057:adbeex991q124.htm,ADBE,2024-03-14,R&D,25.32380509013821,Index reference (Step 2),Information Technology,GICS (S&P 500),0.0005047827600824142,1.5550080004887283,-0.08903921265779002,-0.16577778082542835,Technology
0001213900-26-067086:ea029426701ex99-1.htm,DAIC,2026-06-10,M&A,16.80980800264346,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.018163807763655993,1.313480316601503,-0.011734688903211915,0.2413665278670934,Technology
0001104659-26-077069:tm2618647d1_ex99-1.htm,EXLS,2026-06-24,M&A,22.368828277372472,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.002249838666455687,0.6074786430439499,-0.0281731279894257,0.32545769867563146,Technology
0001213900-26-074608:ea029682101ex99-1.htm,DAIC,2026-07-02,partnership,16.80980800264346,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.015235353696189342,0.989675168010278,0.10325267656587131,-0.5725562840157925,Technology
0001213900-26-027230:ea028107901ex99-1.htm,FRMM,2026-03-13,M&A,18.037432170848877,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.010277313270776666,6.048335320522203,0.011668223856743681,0.6444442085331125,Technology
0001493152-25-001297:ex99-1.htm,AITX,2025-01-08,R&D,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.00511039904937644,0.16208952737086155,-0.03613010360733488,-0.12754306080301378,Non-Technology
0001213900-24-056375:ea020859001ex99-1_highwire.htm,HWNI,2024-06-27,R&D,15.064105997218054,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.002522416499918322,-0.7153425150294406,-0.1477845369212045,-0.2581649296895906,Technology
0001062993-25-017286:exhibit99-1.htm,AITX,2025-12-11,R&D,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.004192930897491351,1.0188888054057321,0.09416613352757174,0.04908011202271443,Non-Technology
0001849820-25-000063:a2025-0304_seatrepidacqu.htm,KITT,2025-03-05,M&A,15.602274905652562,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.003526188957101678,5.169871640005814,0.32442032117368835,0.4067386193553562,Non-Technology
0001213900-24-098746:ea022143701ex99-2_quantum.htm,QUBT,2024-11-15,R&D,21.32584999689072,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.002002526353831916,1.880545663417629,0.27369315717209985,2.5584621789201147,Technology
0001193125-25-218437:tipt-ex10_1.htm,TIPT,2025-09-26,M&A,20.310397359403396,Direct gap-fill (yfinance),Financial Services,Direct gap-fill (yfinance),0.0014973555210602294,0.6361558149948033,-0.025579932224638256,-0.08339710243432333,Non-Technology
0001104659-25-108849:tm2530708d1_ex99-1.htm,STAI,2025-11-10,R&D,10.635542897411055,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.010445595928147042,1.1148469265204022,-0.03207725689194218,-0.43435964590473974,Non-Technology
0001193125-26-286757:d102657dex22.htm,KFY,2026-06-29,M&A,22.154534787417653,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.00010044213904956327,0.5030174183629983,-0.012408842398772296,0.16788553342457513,Non-Technology
0001493152-24-042589:ex99-1.htm,AITX,2024-10-28,R&D,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.00492953218839234,0.6702802033500983,-0.037220401748775084,-0.1665512362291675,Non-Technology
0001104659-24-049691:tm249625d4_ex99-1.htm,BTAI,2024-04-22,R&D,17.03234846769331,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),0.002399270293411992,0.42803717088052395,-0.09278858487144895,-0.6233314754963388,Non-Technology
0001655759-25-000103:ehadatarelease61325.htm,ARVN,2025-06-13,R&D,20.065688899288865,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.005672840716669996,1.2079603315258678,0.027017324479500296,0.1472097206029092,Non-Technology
0001493152-26-027818:form8-k.htm,BNAI,2026-06-09,R&D,18.18862035554628,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.0424703033870783,2.70800692078815,-0.03383210762502344,-1.8045657493695613,Technology
0000200406-25-000201:a2025q3exhibit991.htm,JNJ,2025-10-14,R&D,27.14939413780145,Index reference (Step 2),Health Care,GICS (S&P 500),0.0005367808938477531,0.11953474448348879,0.01040252359717559,0.06892852190589462,Non-Technology
0001441683-24-000091:appnex991-pressreleasedate.htm,APPN,2024-10-11,partnership,21.405953838491918,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0017886360751417174,1.4822368815518328,-0.007555141185622113,0.23307595311582258,Technology
0002008589-25-000089:realpha_ex991.htm,AIRE,2025-09-23,R&D,15.810171278568507,Direct gap-fill (yfinance),Real Estate,Direct gap-fill (yfinance),0.006448268852653679,1.0644351921364439,0.23051295037219394,-0.13573685284734344,Non-Technology
0001326190-25-000037:alt-20250626xex99d2.htm,ALT,2025-06-26,R&D,20.129613928281298,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.0016414438060830226,1.6747253549672614,0.15767488349804104,-0.026890983929399512,Non-Technology
0001213900-26-083099:ea029981801ex99-1.htm,AMBO,2026-07-30,R&D,15.549541509697699,Direct gap-fill (yfinance),Consumer Defensive,Direct gap-fill (yfinance),-0.0012680486664600988,0.9777434995030057,-0.0716173715169936,-0.0716173715169936,Non-Technology
0001493152-25-001227:ex99-1.htm,GLAI,2025-01-07,M&A,18.808364917365974,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.0020218989311283856,-1.5045088444427455,0.0754651717181446,1.8199193734534018,Non-Technology
0001493152-26-003264:ex2-1.htm,PRM,2026-01-22,M&A,22.33136674078272,Direct gap-fill (yfinance),Basic Materials,Direct gap-fill (yfinance),0.005992125062857456,0.8354854781058487,-0.10254654402260525,-0.3523375003433986,Non-Technology
0001868419-26-000003:exhibit99132726.htm,CYCU,2026-03-27,R&D,16.136800224633827,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.00489337916312541,1.5087423388558885,-0.004268476272941052,-0.166232778943678,Technology
0001213900-26-072056:ea029589401ex99-1.htm,GXAI,2026-06-25,R&D,15.90223489062577,Direct gap-fill (yfinance),Communication Services,Direct gap-fill (yfinance),0.0029873916363539277,0.497176822111678,-0.0008186984299620916,-0.4746907582825802,Technology
0001493152-24-021966:ex99-2.htm,OPTT,2024-05-30,R&D,17.705188235771928,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.0029347344502383453,0.40547306831540714,-0.09785194059231034,1.173802301187009,Non-Technology
0001829126-25-005119:aeriestech_ex99-1.htm,AERT,2025-07-17,R&D,17.377095359069816,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.002502253120550445,0.3806549268997636,-0.09812244928190395,-0.27866066351731855,Non-Technology
0001002638-26-000011:pressreleaseverticadivesti.htm,OTEX,2026-02-02,partnership,22.539565743284296,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.0004333187551723781,1.2240174300277855,-0.04966569840668064,-0.011788541375495742,Technology
0001493152-25-028254:ex99-1.htm,AITX,2025-12-18,partnership,14.863435684299153,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.003615751086915091,1.2867874633012564,-0.010470842484610665,-0.14963513344524387,Non-Technology
0001213900-25-061649:ea024824001ex99-1_health.htm,HCTI,2025-07-07,R&D,14.617763681304726,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.014559076109742193,0.9361245562391092,0.10171437828974861,0.6889431085852296,Non-Technology
0001718939-24-000117:pressreleaseex-991idaix071.htm,IDAI,2024-07-12,R&D,16.5240875536192,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.00762475275026523,0.03152405461439936,0.09209798834228308,0.3645425953197538,Technology
0001193125-25-167118:d912206dex992.htm,BKR,2025-07-29,M&A,24.81839103092957,Index reference (Step 2),Energy,GICS (S&P 500),-0.000296295552771345,1.2070003151769189,-0.02337642755135212,0.011392273516306315,Non-Technology
0001213900-26-044128:ea028653801ex99-1.htm,MYSE,2026-04-15,R&D,16.21017032944153,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0008330483853365434,3.185452534927927,1.3334909001652733,0.5683672574743792,Technology
0001493152-25-013145:ex99-1.htm,TONX,2025-09-12,M&A,18.942216204133548,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.0058210398136796584,1.172764247010251,-0.03939866043054143,-0.766038443783215,Technology
0001079973-24-000416:ex99x1.htm,LWLG,2024-03-25,R&D,20.71860944475938,Direct gap-fill (yfinance),Basic Materials,Direct gap-fill (yfinance),-0.004574473569334231,2.395567665312418,0.07431318071038143,0.12021186055433933,Non-Technology
0001493152-26-012777:ex99-1.htm,CRCW,2026-03-26,M&A,15.518378520229131,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.01029748486440838,5.588420246237793,-0.07819031826946796,-0.061052789292041366,Technology
0001193125-26-270351:d156418dex101.htm,TRIP,2026-06-15,M&A,21.22298359617554,Direct gap-fill (yfinance),Consumer Cyclical,Direct gap-fill (yfinance),-0.003044891927743375,1.6386980196337047,0.05342344535992831,0.3067535050744252,Non-Technology
0001193125-24-248139:d877232dex991.htm,NOTE,2024-10-31,R&D,15.073449536350125,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0008818857351675794,1.5007977610940388,-0.03709100345614306,0.19293381010416505,Technology
0001628280-26-009483:alit-20251231xexx991.htm,ALIT,2026-02-19,R&D,20.494257843356046,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.009451900797040825,1.2254782579600483,-0.024203035600315004,0.0035582273926085192,Technology
0000950170-24-113527:zeta-ex99_1.htm,ZETA,2024-10-08,M&A,22.40669086760312,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.006941754698559214,1.2769888142980519,-0.037894411155215225,-0.45516656990820903,Technology
0001437749-24-030748:ex_730179.htm,LODE,2024-10-07,M&A,19.153057560702706,Direct gap-fill (yfinance),Basic Materials,Direct gap-fill (yfinance),-0.006642058278755358,1.0791056602162798,-0.09038663898811156,-0.19315109909790112,Non-Technology
0001185185-25-002036:mitiex99-1.htm,MITI,2025-12-12,M&A,13.638323397569293,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.007332317376062943,0.8892432463561533,0.0870889876532848,-0.38652725804720856,Technology
0001641172-25-017613:ex99-1.htm,JTAI,2025-07-02,partnership,14.914066511712269,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.009574538846414914,1.6928347832283006,-0.021320403638705174,-0.35982812031169864,Technology
0001683168-26-003379:inseego_ex9902.htm,INSG,2026-04-30,M&A,18.5554323817748,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),-0.0004578409183998417,2.59074738069378,-0.016813832311113303,-0.5029266469991319,Technology
0001437749-25-030936:ex_869221.htm,IPDN,2025-10-14,R&D,15.26560472994247,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),0.0230092924386234,1.6998407817303138,-0.1586991437827629,-1.4718381144342318,Non-Technology
0001104659-25-050437:tm2515499d1_ex2-1.htm,SANM,2025-05-19,M&A,23.02038856314173,Direct gap-fill (yfinance),Technology,Direct gap-fill (yfinance),0.001394458073972427,1.6157346773845993,0.06649725912799523,0.10902566895628518,Technology
0001023459-24-000078:ex992slpinvestordeckpro-.htm,SLP,2024-06-12,M&A,19.72549056512462,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),0.0012638378076430517,0.7833122218998388,-0.056912724009692724,-0.23736809288891597,Non-Technology
0001213900-24-025128:ea02023101ex99-5_spectralai.htm,MDAI,2024-03-22,M&A,17.713985643368744,Direct gap-fill (yfinance),Healthcare,Direct gap-fill (yfinance),-0.008981314358730317,1.3372956021608897,-0.07319936110897807,0.02531568741221182,Non-Technology
0001493152-26-030036:ex99-1.htm,NGTF,2026-06-25,M&A,16.306891620105553,Direct gap-fill (yfinance),Industrials,Direct gap-fill (yfinance),-0.0020803924488512543,0.524904245027794,0.003847285902143227,-0.05720385969986318,Non-Technology
